ID,ADDITIONAL_DESCRIPTION
5988726,"<table class=""description-table""><tbody><tr><td> Assembly Bolts </td><td>7/8 (6)</td></tr><tr><td> Weight </td><td>104.000 lb</td></tr></tbody></table>"
5989590,"<table class=""description-table""><tbody><tr><td> Assembly Bolts </td><td>1/2 (4)</td></tr><tr><td> Weight </td><td>22.5 lb</td></tr></tbody></table>"
5989591,"<table class=""description-table""><tbody><tr><td> Assembly Bolts </td><td>5/8 (4)</td></tr><tr><td> Weight </td><td>30.500 lb</td></tr></tbody></table>"
5989527,"<table class=""description-table""><tbody><tr><td> Assembly Bolts </td><td>7/8 (6)</td></tr><tr><td> Weight </td><td>101.000 lb</td></tr></tbody></table>"
5989581,"<table class=""description-table""><tbody><tr><td> Assembly Bolts </td><td>1/2 (4)</td></tr><tr><td> Weight </td><td>14 lb</td></tr></tbody></table>"
5989583,"<table class=""description-table""><tbody><tr><td> Assembly Bolts </td><td>5/8 (6)</td></tr><tr><td> Weight </td><td>44 lb</td></tr></tbody></table>"
5989584,"<table class=""description-table""><tbody><tr><td> Assembly Bolts </td><td>3/4 (6)</td></tr><tr><td> Weight </td><td>67 lb</td></tr></tbody></table>"
5989585,"<table class=""description-table""><tbody><tr><td> Assembly Bolts </td><td>3/4 (6)</td></tr><tr><td> Weight </td><td>65 lb</td></tr></tbody></table>"
5989586,"<table class=""description-table""><tbody><tr><td> Assembly Bolts </td><td>1 (6)</td></tr><tr><td> Weight </td><td>156.000 lb</td></tr></tbody></table>"
5989587,"<table class=""description-table""><tbody><tr><td> Assembly Bolts </td><td>1 (6)</td></tr><tr><td> Weight </td><td>152.000 lb</td></tr></tbody></table>"
5983715,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22215</td></tr><tr><td> Shaft Size </td><td>2-15/16 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAF15A215SB QAF15A215SC QAF15A215SEB QAF15A215SEC QAF15A215SEM QAF15A215SEN QAF15A215SEO QAF15A215SET QAF15A215SM QAF15A215SMFG QAF15A215SMNG QAF15A215SMT QAF15A215SN QAF15A215SNNG QAF15A215SO QAF15A215ST QAF15A215STHT</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>23 lb / 10.40 Kg</td></tr><tr><td> Housing Construction </td><td>Four-Bolt Square Flange</td></tr><tr><td> UPC Code </td><td>0013992131355 0883450038706 0883450038713 0883450038737 0883450038744 0883450038751 0883450038768 0883450038775 0883450038782 0883450190701 0883450190862 0883450268066 0883450268226 0883450456777 0883450461450 0883450953832 0883450955898</td></tr></tbody></table>"
5984112,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22215</td></tr><tr><td> Shaft Size </td><td>3 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAF15A300SB QAF15A300SC QAF15A300SEB QAF15A300SEC QAF15A300SEM QAF15A300SEN QAF15A300SEO QAF15A300SET QAF15A300SM QAF15A300SMSLD QAF15A300SN QAF15A300SO QAF15A300SONP QAF15A300SOXY QAF15A300ST</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>23 lb / 10.40 Kg</td></tr><tr><td> Housing Construction </td><td>Four-Bolt Square Flange</td></tr><tr><td> UPC Code </td><td>0883450038805 0883450038812 0883450038836 0883450038843 0883450038850 0883450038867 0883450038874 0883450038881 0883450190718 0883450190879 0883450268073 0883450268233 0883450494380 0883450494397 0883450961196</td></tr></tbody></table>"
5987133,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22226</td></tr><tr><td> Shaft Size </td><td>4-7/16 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QVPH26V407SB QVPH26V407SC QVPH26V407SEB QVPH26V407SEC QVPH26V407SEM QVPH26V407SEMNP QVPH26V407SEN QVPH26V407SEO QVPH26V407SET QVPH26V407SM QVPH26V407SMNP QVPH26V407SN QVPH26V407SO QVPH26V407ST</td></tr><tr><td> Locking Style </td><td>Single V-Lock</td></tr><tr><td> Weight </td><td>136 lb / 61.70 Kg</td></tr><tr><td> Housing Construction </td><td>Four-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450053983 0883450053990 0883450206754 0883450206907 0883450219181 0883450219334 0883450231602 0883450231756 0883450240345 0883450240499 0883450245302 0883450245456 0883450433754 0883450956093</td></tr></tbody></table>"
5984097,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22213</td></tr><tr><td> Shaft Size </td><td>2-1/2 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAFL13A208SB QAFL13A208SC QAFL13A208SEB QAFL13A208SEC QAFL13A208SEM QAFL13A208SEN QAFL13A208SEO QAFL13A208SET QAFL13A208SM QAFL13A208SN QAFL13A208SO QAFL13A208ST</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>17.0 lb / 7.7 Kg</td></tr><tr><td> Housing Construction </td><td>Four-Bolt Square Flange</td></tr><tr><td> UPC Code </td><td>0883450040105 0883450040112 0883450040136 0883450040143 0883450040150 0883450040167 0883450040174 0883450040181 0883450191340 0883450191500 0883450268707 0883450268868</td></tr></tbody></table>"
5985968,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22210</td></tr><tr><td> Shaft Size </td><td>2 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAPL10A200SB QAPL10A200SC QAPL10A200SEB QAPL10A200SEC QAPL10A200SEM QAPL10A200SEN QAPL10A200SEO QAPL10A200SET QAPL10A200SM QAPL10A200SMNG QAPL10A200SN QAPL10A200SO QAPL10A200ST QAPL10A200STNG</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>13 lb / 5.9 Kg</td></tr><tr><td> Housing Construction </td><td>Two-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0883450047104 0883450047111 0883450047135 0883450047142 0883450047159 0883450047166 0883450047173 0883450047180 0883450188470 0883450188630 0883450265973 0883450266130 0883450454728 0883450458108</td></tr></tbody></table>"
5983557,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22211</td></tr><tr><td> Shaft Size </td><td>2-3/16 in</td></tr><tr><td> Shaft Size Type </td><td>Imperial</td></tr><tr><td> Full Timken Part Number </td><td>QAPL11A203SB QAPL11A203SC QAPL11A203SEB QAPL11A203SEC QAPL11A203SEM QAPL11A203SEN QAPL11A203SEO QAPL11A203SET QAPL11A203SLRC4660 QAPL11A203SM QAPL11A203SN QAPL11A203SO QAPL11A203ST QAPL11A203STC4</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>17.0 lb / 7.7 Kg</td></tr><tr><td> Housing Construction </td><td>Two-Bolt Pillow Block</td></tr><tr><td> UPC Code </td><td>0013992131454 0883450047203 0883450047210 0883450047234 0883450047241 0883450047258 0883450047265 0883450047272 0883450047289 0883450188494 0883450188654 0883450265997 0883450266154 0883450500715</td></tr></tbody></table>"
5983965,"<table class=""description-table""><tbody><tr><td> Engineering Group </td><td>Mounted Bearing</td></tr><tr><td> Bearing Number </td><td>22215</td></tr><tr><td> Shaft Size </td><td>75 mm</td></tr><tr><td> Shaft Size Type </td><td>Metric</td></tr><tr><td> Full Timken Part Number </td><td>QAFL15A075SB QAFL15A075SC QAFL15A075SEB QAFL15A075SEC QAFL15A075SEM QAFL15A075SEN QAFL15A075SEO QAFL15A075SET QAFL15A075SM QAFL15A075SN QAFL15A075SO QAFL15A075ST</td></tr><tr><td> Locking Style </td><td>Single Concentric</td></tr><tr><td> Weight </td><td>23 lb / 10.40 Kg</td></tr><tr><td> Housing Construction </td><td>Four-Bolt Square Flange</td></tr><tr><td> UPC Code </td><td>0883450040204 0883450040211 0883450040235 0883450040242 0883450040259 0883450040266 0883450040273 0883450040280 0883450191388 0883450191548 0883450268745 0883450268905</td></tr></tbody></table>"
