ID,ADDITIONAL_DESCRIPTION
5760511,"<p>Flexeel Max Hose, 1/4"" x 50', Industrial Interchange, Green</p><table class=""description-table""><tbody><tr><th>Product Information</th></tr><tr><th>Description</th><td>Flexeel Max Hose, 1/4"" x 50', Industrial Interchange, Green</td></tr><tr><th>Color</th><td>Eel Green</td></tr><tr><th>Fittings</th><td>1/4"" Industrial Interchange</td></tr><tr><th>Inside Diameter</th><td>1/4""</td></tr><tr><th>Length</th><td>50'</td></tr><tr><th>UPC ID</th><td>029292532488</td></tr></tbody></table>"
5760513,"<p>Flexeel Max Hose, 1/4"" x 100', Industrial Interchange, Green</p><table class=""description-table""><tbody><tr><th>Product Information</th></tr><tr><th>Description</th><td>Flexeel Max Hose, 1/4"" x 100', Industrial Interchange, Green</td></tr><tr><th>Color</th><td>Eel Green</td></tr><tr><th>Fittings</th><td>1/4"" Industrial Interchange</td></tr><tr><th>Inside Diameter</th><td>1/4""</td></tr><tr><th>Length</th><td>100'</td></tr><tr><th>UPC ID</th><td>029292532495</td></tr></tbody></table>"
5762628,"<p>Yellow Belly PVC Hybrid Hose<br> 3/8 ID x 100', 1/4"" MPT Coilhose Pneumatics Yellow Belly Hybrid PVC Air Hose is constructed of a lightweight, durable Hybrid PVC material, and offers an excellent alternative to the traditional rubber air hose. Yellow Belly remains flexible even in cold temperatures and lies flat to prevent tripping hazards.</p> <h5>Features a Flexible Hybrid PVC Construction</h5><ul><li>Lays Flat, Even in Cold Environments</li> <li>Easy Roll out and Storage</li> <li>Resists Kinking</li> <li>Temperature Range: -40°F to +140°F</li><li>300 psi Working Pressure</li> <li>High Quality Brass Fittings Provide Strong &amp; Durable Connection</li></ul><h5>Product Information</h5><table class=""description-table""><tr><th>Description</th><td>Yellow Belly PVC Hybrid Hose, 3/8 ID x 100', 1/4"" MPT</td></tr><tr><th>Color</th><td>Yellow</td></tr><tr><th>Fittings</th><td>1/4"" MPT Rigid</td></tr><tr><th>Inside Diameter</th><td>3/8""</td></tr><tr><th>Length</th><td>100'</td></tr><tr><th>UPC ID</th><td>029292109765</td></tr></table>"
5760340,"<p>Flexeel Hose, 1/4"" x 100', Strain Relief Fittings, Industrial Six Ball Coupler &amp; Connector, Transparent Blue</p> <ul><li>Constructed of Lightweight, Tough Reinforced Polyurethane</li> <li>200 psi Working Pressure</li> <li>Equipped with Quality Couplers &amp; Connectors</li> <li>High Quality Brass Fittings Provide Strong &amp; Durable Connection</li> <li>Ends are Completely Field Repairable</li> <li>Made in USA</li></ul><table class=""description-table""><tbody><tr><th>Product Information</th></tr><tr><th>Description</th><td>Flexeel Hose, 1/4"" x 100', Strain Relief Fittings, Industrial Six Ball Coupler &amp; Connector, Transparent Blue</td></tr><tr><th>Color</th><td>Transparent Blue</td></tr><tr><th>Fittings</th><td>1/4"" Industrial Six Ball Coupler &amp; Connector</td></tr><tr><th>Inside Diameter</th><td>1/4""</td></tr><tr><th>Length</th><td>100'</td></tr><tr><th>UPC ID</th><td>029292933728</td></tr></tbody></table>"
5760464,"<p>Flexeel Hose, 3/8"" x 100', 1/4"" MPT Reusable Strain Relief Fittings, Transparent Blue</p> <ul><li>Constructed of Lightweight, Tough Reinforced Polyurethane</li> <li>200 psi Working Pressure</li> <li>High Quality Brass Fittings Provide Strong &amp; Durable Connection</li> <li>Strain Relief Fittings are Completely Field Repairable</li> <li>Made in USA</li></ul><table class=""description-table""><tbody><tr><th>Product Information</th></tr><tr><th>Description</th><td>Flexeel Hose, 3/8"" x 100', 1/4"" MPT Reusable Strain Relief Fittings, Transparent Blue</td></tr><tr><th>Color</th><td>Transparent Blue</td></tr><tr><th>Fittings</th><td>1/4"" MPT Rigid</td></tr><tr><th>Inside Diameter</th><td>3/8""</td></tr><tr><th>Length</th><td>100'</td></tr><tr><th>UPC ID</th><td>029292503259</td></tr></tbody></table>"
5760470,"<p>Flexeel Hose, 3/8"" x 100', 3/8"" MPT Reusable Strain Relief Fittings, Transparent Blue</p> <ul><li>Constructed of Lightweight, Tough Reinforced Polyurethane</li> <li>200 psi Working Pressure</li> <li>High Quality Brass Fittings Provide Strong &amp; Durable Connection</li> <li>Strain Relief Fittings are Completely Field Repairable</li> <li>Made in USA</li></ul><table class=""description-table""><tbody><tr><th>Product Information</th></tr><tr><th>Description</th><td>Flexeel Hose, 3/8"" x 100', 3/8"" MPT Reusable Strain Relief Fittings, Transparent Blue</td></tr><tr><th>Color</th><td>Transparent Blue</td></tr><tr><th>Fittings</th><td>3/8"" MPT Rigid</td></tr><tr><th>Inside Diameter</th><td>3/8""</td></tr><tr><th>Length</th><td>100'</td></tr><tr><th>UPC ID</th><td>029292503266</td></tr></tbody></table>"
5760471,"<p>Flexeel Hose, 3/8"" x 100', 3/8"" MPT Reusable Strain Relief Fittings, Transparent Red</p> <ul><li>Constructed of Lightweight, Tough Reinforced Polyurethane</li> <li>200 psi Working Pressure</li> <li>High Quality Brass Fittings Provide Strong &amp; Durable Connection</li> <li>Strain Relief Fittings are Completely Field Repairable</li> <li>Made in USA</li></ul><table class=""description-table""><tbody><tr><th>Product Information</th></tr><tr><th>Description</th><td>Flexeel Hose, 3/8"" x 100', 3/8"" MPT Reusable Strain Relief Fittings, Transparent Red</td></tr><tr><th>Color</th><td>Transparent Red</td></tr><tr><th>Fittings</th><td>3/8"" MPT Rigid</td></tr><tr><th>Inside Diameter</th><td>3/8""</td></tr><tr><th>Length</th><td>100'</td></tr><tr><th>UPC ID</th><td>029292918589</td></tr></tbody></table>"
