"ID","ADDITIONAL_DESCRIPTION"
"2174591","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0702603200030</td></tr><tr><th>Weight (lbs)</th><td>1.543</td></tr><tr><th>Width (in)</th><td>1.374</td></tr></table>"
"2174592","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0702603200030</td></tr><tr><th>Weight (lbs)</th><td>1.543</td></tr><tr><th>Width (in)</th><td>1.374</td></tr></table>"
"2174600","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0697642710000</td></tr><tr><th>Weight (lbs)</th><td>2.172</td></tr><tr><th>Width (in)</th><td>1.437</td></tr></table>"
"2174342","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0637149490000</td></tr><tr><th>Weight (lbs)</th><td>0.201</td></tr><tr><th>Width (in)</th><td>0.689</td></tr></table>"
"2174344","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0697980010000</td></tr><tr><th>Weight (lbs)</th><td>0.212</td></tr><tr><th>Width (in)</th><td>0.689</td></tr></table>"
"2174355","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0816597090030</td></tr><tr><th>Weight (lbs)</th><td>0.346</td></tr><tr><th>Width (in)</th><td>0.811</td></tr></table>"
"2174356","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0709259760030</td></tr><tr><th>Weight (lbs)</th><td>0.338</td></tr><tr><th>Width (in)</th><td>0.811</td></tr></table>"
"2174357","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0696961100000</td></tr><tr><th>Weight (lbs)</th><td>0.337</td></tr><tr><th>Width (in)</th><td>0.811</td></tr></table>"
"2174379","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0709370600000</td></tr><tr><th>Weight (lbs)</th><td>1.301</td></tr><tr><th>Width (in)</th><td>1.189</td></tr></table>"
"2174380","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0606414950020</td></tr><tr><th>Weight (lbs)</th><td>0.635</td></tr><tr><th>Width (in)</th><td>0.937</td></tr></table>"
"2174381","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0606414950020</td></tr><tr><th>Weight (lbs)</th><td>0.635</td></tr><tr><th>Width (in)</th><td>0.937</td></tr></table>"
"2174383","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0697302100030</td></tr><tr><th>Weight (lbs)</th><td>0.624</td></tr><tr><th>Width (in)</th><td>0.937</td></tr></table>"
"2174384","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0697302100030</td></tr><tr><th>Weight (lbs)</th><td>0.624</td></tr><tr><th>Width (in)</th><td>0.937</td></tr></table>"
"2174391","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0637819560030</td></tr><tr><th>Weight (lbs)</th><td>0.961</td></tr><tr><th>Width (in)</th><td>1.063</td></tr></table>"
"2174392","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0637819560030</td></tr><tr><th>Weight (lbs)</th><td>0.961</td></tr><tr><th>Width (in)</th><td>1.063</td></tr></table>"
"2174394","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0700006200000</td></tr><tr><th>Weight (lbs)</th><td>0.948</td></tr><tr><th>Width (in)</th><td>1.063</td></tr></table>"
"2174403","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0709370600030</td></tr><tr><th>Weight (lbs)</th><td>1.301</td></tr><tr><th>Width (in)</th><td>1.189</td></tr></table>"
"2174404","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0709370600030</td></tr><tr><th>Weight (lbs)</th><td>1.301</td></tr><tr><th>Width (in)</th><td>1.189</td></tr></table>"
"2174405","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0709458370030</td></tr><tr><th>Weight (lbs)</th><td>1.543</td></tr><tr><th>Width (in)</th><td>1.189</td></tr></table>"
"2174413","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0709376640030</td></tr><tr><th>Weight (lbs)</th><td>1.371</td></tr><tr><th>Width (in)</th><td>1.189</td></tr></table>"
"2174414","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0709376640030</td></tr><tr><th>Weight (lbs)</th><td>1.371</td></tr><tr><th>Width (in)</th><td>1.189</td></tr></table>"
"2174425","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0709458370030</td></tr><tr><th>Weight (lbs)</th><td>1.543</td></tr><tr><th>Width (in)</th><td>1.189</td></tr></table>"
"2174435","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0709471630030</td></tr><tr><th>Weight (lbs)</th><td>2.116</td></tr><tr><th>Width (in)</th><td>1.311</td></tr></table>"
"2174436","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0703190300000</td></tr><tr><th>Weight (lbs)</th><td>2.105</td></tr><tr><th>Width (in)</th><td>1.311</td></tr></table>"
"2174437","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0709562860000</td></tr><tr><th>Weight (lbs)</th><td>2.888</td></tr><tr><th>Width (in)</th><td>1.437</td></tr></table>"
"2174445","<p>Specifications</p><table class=""description-table""><tr><th>Customs tariff number</th><td>8482105028</td></tr><tr><th>Manufacturer part number</th><td>0167124980030</td></tr><tr><th>Weight (lbs)</th><td>13.173</td></tr><tr><th>Width (in)</th><td>2.374</td></tr></table>"
