id,additional_description
2790278,"<strong>METAL 6-8"" BLADE SKID PLATES EARLY ENTRY SAW</strong><br /><div><p>Heavy duty metal, high quality complete replacement skid plates for early entry saws at a great price!</p> </div>"
2790275,"<strong>6 x 9 Ultra Prep™ Non-Woven Hand Pads</strong><br /><div><p>Use for finishing, blending, polishing, deburring, cleaning (light duty to heavy duty).</p>  <ul> 	<li>Easily conforms to substrate surface for maximum contact.</li> 	<li>Can be cut and shaped for specific applications.</li> 	<li>Non-loading for consistent finish.</li> 	<li>Tough construction to resist shredding and increase life.</li> 	<li>Fibers are coated on all sides for maximum life and abrasive performance!</li> </ul> </div>"
2790274,"<strong>6 x 9 Ultra Prep™ Non-Woven Hand Pads</strong><br /><div><p>Use for finishing, blending, polishing, deburring, cleaning (light duty to heavy duty).</p>  <ul> 	<li>Easily conforms to substrate surface for maximum contact.</li> 	<li>Can be cut and shaped for specific applications.</li> 	<li>Non-loading for consistent finish.</li> 	<li>Tough construction to resist shredding and increase life.</li> 	<li>Fibers are coated on all sides for maximum life and abrasive performance!</li> </ul> </div>"
2790273,"<strong>6 x 9 Ultra Prep™ Non-Woven Hand Pads</strong><br /><div><p>Use for finishing, blending, polishing, deburring, cleaning (light duty to heavy duty).</p>  <ul> 	<li>Easily conforms to substrate surface for maximum contact.</li> 	<li>Can be cut and shaped for specific applications.</li> 	<li>Non-loading for consistent finish.</li> 	<li>Tough construction to resist shredding and increase life.</li> 	<li>Fibers are coated on all sides for maximum life and abrasive performance!</li> </ul> </div>"
2790272,"<strong>6 x 9 Ultra Prep™ Non-Woven Hand Pads</strong><br /><div><p>Use for finishing, blending, polishing, deburring, cleaning (light duty to heavy duty).</p>  <ul> 	<li>Easily conforms to substrate surface for maximum contact.</li> 	<li>Can be cut and shaped for specific applications.</li> 	<li>Non-loading for consistent finish.</li> 	<li>Tough construction to resist shredding and increase life.</li> 	<li>Fibers are coated on all sides for maximum life and abrasive performance!</li> </ul> </div>"
2790271,"<strong>6 x .095 AO Slimcut™ Plus Cut & Grind, Contaminate Free, 10,200rpm</strong><br /><div><p>Pearl�s Slimcut Plus Combo thin cut-off wheels can be used for cutting and notching, deburring and light grinding… ALL WITH 1 WHEEL!</p> <ul> <li>Extra long life and cool aggressive cutting and grinding.</li> <li>Contamination free.</li> <li>For metal and stainless steel. Ferrous metals, iron, steel, sheet metals.</li> <li>Type 27. Max RPM: 10,200.</li> </ul> </div>"
2790270,"<strong>6 x .095 AO Slimcut™ Plus Cut & Grind, Contaminate Free, 10,200rpm</strong><br /><div><p>Pearl�s Slimcut Plus Combo thin cut-off wheels can be used for cutting and notching, deburring and light grinding… ALL WITH 1 WHEEL!</p> <ul> <li>Extra long life and cool aggressive cutting and grinding.</li> <li>Contamination free.</li> <li>For metal and stainless steel. Ferrous metals, iron, steel, sheet metals.</li> <li>Type 27. Max RPM: 10,200.</li> </ul> </div>"
2790269,"<strong>5 x .095 AO Slimcut™ Plus Cut & Grind, Contaminate Free, 12,200rpm</strong><br /><div><p>Pearl�s Slimcut Plus Combo thin cut-off wheels can be used for cutting and notching, deburring and light grinding… ALL WITH 1 WHEEL!</p> <ul> <li>Extra long life and cool aggressive cutting and grinding.</li> <li>Contamination free.</li> <li>For metal and stainless steel. Ferrous metals, iron, steel, sheet metals.</li> <li>Type 27. Max RPM: 10,200.</li> </ul> </div>"
2790268,"<strong>5 x .095 AO Slimcut™ Plus Cut & Grind, Contaminate Free, 12,200rpm</strong><br /><div><p>Pearl�s Slimcut Plus Combo thin cut-off wheels can be used for cutting and notching, deburring and light grinding… ALL WITH 1 WHEEL!</p> <ul> <li>Extra long life and cool aggressive cutting and grinding.</li> <li>Contamination free.</li> <li>For metal and stainless steel. Ferrous metals, iron, steel, sheet metals.</li> <li>Type 27. Max RPM: 10,200.</li> </ul> </div>"
2790267,"<strong>4.5 x .095 AO Slimcut™ Plus Cut & Grind, Contaminate Free, 13,000rpm</strong><br /><div><p>Pearl�s Slimcut™ Plus Combo thin cut-off wheels can be used for cutting and notching, deburring and light grinding… ALL WITH 1 WHEEL!</p>  <ul> 	<li>Extra long life and cool aggressive cutting and grinding.</li> 	<li>Contamination free.</li> 	<li>For metal and stainless steel. Ferrous metals, iron, steel, sheet metals.</li> 	<li>Type 27. Max RPM: 10,200.</li> </ul> </div>"
2790266,"<strong>4.5 x .095 AO Slimcut™ Plus Cut & Grind, Contaminate Free, 13,000rpm</strong><br /><div><p>Pearl�s Slimcut™ Plus Combo thin cut-off wheels can be used for cutting and notching, deburring and light grinding… ALL WITH 1 WHEEL!</p>  <ul> 	<li>Extra long life and cool aggressive cutting and grinding.</li> 	<li>Contamination free.</li> 	<li>For metal and stainless steel. Ferrous metals, iron, steel, sheet metals.</li> 	<li>Type 27. Max RPM: 10,200.</li> </ul> </div>"
2790265,"<strong>6 x .045 x 5/8-11 Slimcut™ Plus T27 AO Thin C-O Wheels, A46, P-LOK Hub</strong><br /><div><p>Slimcut Plus thin cut-off wheels with P-Lok hub.  P-Lock hub, a unique metal-thread hub is lightweight and secure. Quick &amp; easy to spin on or off…without tools or nuts!</p> <ul> <li>Aluminum Oxide.</li> <li>Extra long life.</li> <li>Cool and aggressive cutting.</li> <li>Contamination free.</li> <li>For metal and stainless steel. Ferrous metals, iron, steel, non-ferrous, sheet metals, copper</li> <li>Type 27. Max RPM: 10,200.</li> </ul> </div>"
2790264,"<strong>5 x .045 x 5/8-11 Slimcut™ Plus T27 AO Thin C-O Wheels, A46, P-LOK Hub</strong><br /><div><p>Slimcut Plus thin cut-off wheels with P-Lok hub.  P-Lock hub, a unique metal-thread hub is lightweight and secure. Quick &amp; easy to spin on or off…without tools or nuts!</p> <ul> <li>Aluminum Oxide.</li> <li>Extra long life.</li> <li>Cool and aggressive cutting.</li> <li>Contamination free.</li> <li>For metal and stainless steel. Ferrous metals, iron, steel, non-ferrous, sheet metals, copper</li> <li>Type 27. Max RPM: 12,200.</li> </ul> </div>"
2790263,"<strong>4-1/2 x .045 x 5/8-11 Slimcut™ Plus T27 AO Thin C-O Wheels, A46, P-LOK Hub</strong><br /><div><p>Slimcut Plus thin cut-off wheels with P-Lok hub.  P-Lock hub, a unique metal-thread hub is lightweight and secure. Quick &amp; easy to spin on or off…without tools or nuts!</p> <ul> <li>Aluminum Oxide.</li> <li>Extra long life.</li> <li>Cool and aggressive cutting.</li> <li>Contamination free.</li> <li>For metal and stainless steel. Ferrous metals, iron, steel, non-ferrous, sheet metals, copper</li> <li>Type 27. Max RPM: 13,300.</li> </ul> </div>"
2790258,"<strong>Maxidisc™ Aluminum Oxide Premium For Aluminum - Stearated Type 27, 10/Box</strong><br />"
2790257,"<strong>Maxidisc™ Aluminum Oxide Premium For Aluminum - Stearated Type 27, 10/Box</strong><br />"
2790256,"<strong>Maxidisc™ Aluminum Oxide Premium For Aluminum - Stearated Type 27, 10/Box</strong><br />"
2790255,"<strong>Maxidisc™ Aluminum Oxide Premium For Aluminum - Stearated Type 27, 10/Box</strong><br />"
2790254,"<strong>Maxidisc™ Aluminum Oxide Premium For Aluminum - Stearated Type 27, 10/Box</strong><br />"
2790253,"<strong>Maxidisc™ Aluminum Oxide Premium For Aluminum - Stearated Type 27, 10/Box</strong><br />"
2790252,"<strong>Maxidisc™ Aluminum Oxide Premium For Aluminum - Stearated Type 27, 10/Box</strong><br />"
2790251,"<strong>Maxidisc™ Aluminum Oxide Premium For Aluminum - Stearated Type 27, 10/Box</strong><br />"
2790250,"<strong>Maxidisc™ EXV Zirconia High Density</strong><br /><div><p>Maxidisc™ EXV Zirconia High Density has 35% More Abrasive Material than the Standard EXV™ Maxidisc™</p>  <p>Pearl�s EXV™ Zirconia Maxidisc™ is an ideal combination of performance and value. It is engineered with zirconia grains on a heavy duty coated abrasive cloth. The EXV™ Maxidisc™ is designed for grinding, blending and finishing on a wide range of metal and stainless steel applications.</p>  <ul> 	<li>Excellent price + Performance value!</li> 	<li>Medium to heavy stock removal on metals</li> 	<li>Blending and intermediate finishing of metal surfaces</li> 	<li>Weld bead removal</li> 	<li>Paint removal</li> 	<li>Base preparation for steel frame structures</li> 	<li>Deburring and corner removal</li> 	<li>Grinding, blending and finishing of stainless steel</li> </ul>  <p>APPLICATIONS: For Metal and Stainless Steel.</p>  <p>10 pcs per box</p> </div>"
2790249,"<strong>Maxidisc™ EXV Zirconia High Density</strong><br /><div><p>Maxidisc™ EXV Zirconia High Density has 35% More Abrasive Material than the Standard EXV™ Maxidisc™</p>  <p>Pearl�s EXV™ Zirconia Maxidisc™ is an ideal combination of performance and value. It is engineered with zirconia grains on a heavy duty coated abrasive cloth. The EXV™ Maxidisc™ is designed for grinding, blending and finishing on a wide range of metal and stainless steel applications.</p>  <ul> 	<li>Excellent price + Performance value!</li> 	<li>Medium to heavy stock removal on metals</li> 	<li>Blending and intermediate finishing of metal surfaces</li> 	<li>Weld bead removal</li> 	<li>Paint removal</li> 	<li>Base preparation for steel frame structures</li> 	<li>Deburring and corner removal</li> 	<li>Grinding, blending and finishing of stainless steel</li> </ul>  <p>APPLICATIONS: For Metal and Stainless Steel.</p>  <p>10 pcs per box</p> </div>"
2790248,"<strong>Maxidisc™ EXV Zirconia High Density</strong><br /><div><p>Maxidisc™ EXV Zirconia High Density has 35% More Abrasive Material than the Standard EXV™ Maxidisc™</p>  <p>Pearl�s EXV™ Zirconia Maxidisc™ is an ideal combination of performance and value. It is engineered with zirconia grains on a heavy duty coated abrasive cloth. The EXV™ Maxidisc™ is designed for grinding, blending and finishing on a wide range of metal and stainless steel applications.</p>  <ul> 	<li>Excellent price + Performance value!</li> 	<li>Medium to heavy stock removal on metals</li> 	<li>Blending and intermediate finishing of metal surfaces</li> 	<li>Weld bead removal</li> 	<li>Paint removal</li> 	<li>Base preparation for steel frame structures</li> 	<li>Deburring and corner removal</li> 	<li>Grinding, blending and finishing of stainless steel</li> </ul>  <p>APPLICATIONS: For Metal and Stainless Steel.</p>  <p>10 pcs per box</p> </div>"
2790247,"<strong>Maxidisc™ EXV Zirconia High Density</strong><br /><div><p>Maxidisc™ EXV Zirconia High Density has 35% More Abrasive Material than the Standard EXV™ Maxidisc™</p>  <p>Pearl�s EXV™ Zirconia Maxidisc™ is an ideal combination of performance and value. It is engineered with zirconia grains on a heavy duty coated abrasive cloth. The EXV™ Maxidisc™ is designed for grinding, blending and finishing on a wide range of metal and stainless steel applications.</p>  <ul> 	<li>Excellent price + Performance value!</li> 	<li>Medium to heavy stock removal on metals</li> 	<li>Blending and intermediate finishing of metal surfaces</li> 	<li>Weld bead removal</li> 	<li>Paint removal</li> 	<li>Base preparation for steel frame structures</li> 	<li>Deburring and corner removal</li> 	<li>Grinding, blending and finishing of stainless steel</li> </ul>  <p>APPLICATIONS: For Metal and Stainless Steel.</p>  <p>10 pcs per box</p> </div>"
2790245,"<strong>Maxidisc™ EXV Zirconia High Density</strong><br /><div><p>Maxidisc™ EXV Zirconia High Density has 35% More Abrasive Material than the Standard EXV™ Maxidisc™</p>  <p>Pearl�s EXV™ Zirconia Maxidisc™ is an ideal combination of performance and value. It is engineered with zirconia grains on a heavy duty coated abrasive cloth. The EXV™ Maxidisc™ is designed for grinding, blending and finishing on a wide range of metal and stainless steel applications.</p>  <ul> 	<li>Excellent price + Performance value!</li> 	<li>Medium to heavy stock removal on metals</li> 	<li>Blending and intermediate finishing of metal surfaces</li> 	<li>Weld bead removal</li> 	<li>Paint removal</li> 	<li>Base preparation for steel frame structures</li> 	<li>Deburring and corner removal</li> 	<li>Grinding, blending and finishing of stainless steel</li> </ul>  <p>APPLICATIONS: For Metal and Stainless Steel.</p>  <p>10 pcs per box</p> </div>"
2790244,"<strong>Maxidisc™ EXV Zirconia High Density</strong><br /><div><p>Maxidisc™ EXV Zirconia High Density has 35% More Abrasive Material than the Standard EXV™ Maxidisc™</p>  <p>Pearl�s EXV™ Zirconia Maxidisc™ is an ideal combination of performance and value. It is engineered with zirconia grains on a heavy duty coated abrasive cloth. The EXV™ Maxidisc™ is designed for grinding, blending and finishing on a wide range of metal and stainless steel applications.</p>  <ul> 	<li>Excellent price + Performance value!</li> 	<li>Medium to heavy stock removal on metals</li> 	<li>Blending and intermediate finishing of metal surfaces</li> 	<li>Weld bead removal</li> 	<li>Paint removal</li> 	<li>Base preparation for steel frame structures</li> 	<li>Deburring and corner removal</li> 	<li>Grinding, blending and finishing of stainless steel</li> </ul>  <p>APPLICATIONS: For Metal and Stainless Steel.</p>  <p>10 pcs per box</p> </div>"
2790243,"<strong>Maxidisc™ EXV Zirconia High Density</strong><br /><div><p>Maxidisc™ EXV Zirconia High Density has 35% More Abrasive Material than the Standard EXV™ Maxidisc™</p>  <p>Pearl�s EXV™ Zirconia Maxidisc™ is an ideal combination of performance and value. It is engineered with zirconia grains on a heavy duty coated abrasive cloth. The EXV™ Maxidisc™ is designed for grinding, blending and finishing on a wide range of metal and stainless steel applications.</p>  <ul> 	<li>Excellent price + Performance value!</li> 	<li>Medium to heavy stock removal on metals</li> 	<li>Blending and intermediate finishing of metal surfaces</li> 	<li>Weld bead removal</li> 	<li>Paint removal</li> 	<li>Base preparation for steel frame structures</li> 	<li>Deburring and corner removal</li> 	<li>Grinding, blending and finishing of stainless steel</li> </ul>  <p>APPLICATIONS: For Metal and Stainless Steel.</p>  <p>10 pcs per box</p> </div>"
2790242,"<strong>Maxidisc™ EXV Zirconia High Density</strong><br /><div><p>Maxidisc™ EXV Zirconia High Density has 35% More Abrasive Material than the Standard EXV™ Maxidisc™</p>  <p>Pearl�s EXV™ Zirconia Maxidisc™ is an ideal combination of performance and value. It is engineered with zirconia grains on a heavy duty coated abrasive cloth. The EXV™ Maxidisc™ is designed for grinding, blending and finishing on a wide range of metal and stainless steel applications.</p>  <ul> 	<li>Excellent price + Performance value!</li> 	<li>Medium to heavy stock removal on metals</li> 	<li>Blending and intermediate finishing of metal surfaces</li> 	<li>Weld bead removal</li> 	<li>Paint removal</li> 	<li>Base preparation for steel frame structures</li> 	<li>Deburring and corner removal</li> 	<li>Grinding, blending and finishing of stainless steel</li> </ul>  <p>APPLICATIONS: For Metal and Stainless Steel.</p>  <p>10 pcs per box</p> </div>"
2790241,"<strong>Maxidisc™ EXV Zirconia High Density</strong><br /><div><p>Maxidisc™ EXV Zirconia High Density has 35% More Abrasive Material than the Standard EXV™ Maxidisc™</p>  <p>Pearl�s EXV™ Zirconia Maxidisc™ is an ideal combination of performance and value. It is engineered with zirconia grains on a heavy duty coated abrasive cloth. The EXV™ Maxidisc™ is designed for grinding, blending and finishing on a wide range of metal and stainless steel applications.</p>  <ul> 	<li>Excellent price + Performance value!</li> 	<li>Medium to heavy stock removal on metals</li> 	<li>Blending and intermediate finishing of metal surfaces</li> 	<li>Weld bead removal</li> 	<li>Paint removal</li> 	<li>Base preparation for steel frame structures</li> 	<li>Deburring and corner removal</li> 	<li>Grinding, blending and finishing of stainless steel</li> </ul>  <p>APPLICATIONS: For Metal and Stainless Steel.</p>  <p>10 pcs per box</p> </div>"
2790238,"<strong>Maxidisc™ EXV Zirconia High Density</strong><br /><div><p>Maxidisc™ EXV Zirconia High Density has 35% More Abrasive Material than the Standard EXV™ Maxidisc™</p>  <p>Pearl�s EXV™ Zirconia Maxidisc™ is an ideal combination of performance and value. It is engineered with zirconia grains on a heavy duty coated abrasive cloth. The EXV™ Maxidisc™ is designed for grinding, blending and finishing on a wide range of metal and stainless steel applications.</p>  <ul> 	<li>Excellent price + Performance value!</li> 	<li>Medium to heavy stock removal on metals</li> 	<li>Blending and intermediate finishing of metal surfaces</li> 	<li>Weld bead removal</li> 	<li>Paint removal</li> 	<li>Base preparation for steel frame structures</li> 	<li>Deburring and corner removal</li> 	<li>Grinding, blending and finishing of stainless steel</li> </ul>  <p>APPLICATIONS: For Metal and Stainless Steel.</p>  <p>10 pcs per box</p> </div>"
721577,"<strong>5/8"" to 3/8"" Maxidisc™ Adapter for 4"" Maxidisc™</strong><br /><div> </div>"
721424,<strong>LCC1000T 9X11 C1000 SILVERLINE WTRPROOF (BX 1/50 SHEETS PK)</strong><br /><div> </div>
720878,"<strong>6-1/2 x 7/16 x 13/16 Acid Brushes, 144/Box</strong><br /><div> </div>"
720877,"<strong>6-1/8 x 9/16 x 7/8 Acid Brushes, 144/Box</strong><br /><div> </div>"
720876,"<strong>6 x 3/8 x 7/8 Acid Brushes, 144/Box</strong><br /><div> </div>"
