"ID","ADDITIONAL_DESCRIPTION"
"783324","<table class=""description-table""><tr><th >Belt Width</th><td>54-72 ''</td></tr><tr><th >Belt Width</th><td>54-72 ''</td></tr><tr><th >Positioner Width</th><td>56-83 ''</td></tr><tr><th >Belt Width</th><td>54-72 ''</td></tr><tr><th >Roller Type</th><td>Steel</td></tr><tr><th >Positioner Width</th><td>56-83 ''</td></tr><tr><th >Roller Length</th><td>19 ''</td></tr><tr><th >Belt Speed</th><td>1000 FPM</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><th >Roller Material</th><td>Steel</td></tr><tr><th >Reversing</th><td>Yes</td></tr><tr><th >Roller Length</th><td>19 ''</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Durometer</th><td>N/A</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >Roller Wall Thickness</th><td>9 Gauge (.148 inches) ''</td></tr><tr><th >Roller Rating</th><td>CEMA D</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Specific Gravity</th><td>Over 1</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >GreaseChemResistRoller</th><td>Good</td></tr><tr><th >Roller Wall Thickness</th><td>9 Gauge (.148 inches) ''</td></tr><tr><th >Sticky Material Performance</th><td>Good</td></tr><tr><th >Compatible with Vulcanized Splice</th><td>Yes</td></tr><tr><th >Temperature Rating</th><td>- Fahrenheit</td></tr></table>"
"783322","<table class=""description-table""><tr><th >Belt Width</th><td>18-24 ''</td></tr><tr><th >Belt Width</th><td>18-24 ''</td></tr><tr><th >Positioner Width</th><td>24-34 ''</td></tr><tr><th >Belt Width</th><td>18-24 ''</td></tr><tr><th >Roller Type</th><td>Steel</td></tr><tr><th >Positioner Width</th><td>24-34 ''</td></tr><tr><th >Roller Length</th><td>9 ''</td></tr><tr><th >Belt Speed</th><td>1000 FPM</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><th >Roller Material</th><td>Steel</td></tr><tr><th >Reversing</th><td>Yes</td></tr><tr><th >Roller Length</th><td>9 ''</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Durometer</th><td>N/A</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >Roller Wall Thickness</th><td>9 Gauge (.148 inches) ''</td></tr><tr><th >Roller Rating</th><td>CEMA D</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Specific Gravity</th><td>Over 1</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >GreaseChemResistRoller</th><td>Good</td></tr><tr><th >Roller Wall Thickness</th><td>9 Gauge (.148 inches) ''</td></tr><tr><th >Sticky Material Performance</th><td>Good</td></tr><tr><th >Compatible with Vulcanized Splice</th><td>Yes</td></tr><tr><th >Temperature Rating</th><td>- Fahrenheit</td></tr></table>"
"783323","<table class=""description-table""><tr><th >Belt Width</th><td>30-48 ''</td></tr><tr><th >Belt Width</th><td>30-48 ''</td></tr><tr><th >Positioner Width</th><td>34-56 ''</td></tr><tr><th >Belt Width</th><td>30-48 ''</td></tr><tr><th >Roller Type</th><td>Steel</td></tr><tr><th >Positioner Width</th><td>34-56 ''</td></tr><tr><th >Roller Length</th><td>13 ''</td></tr><tr><th >Belt Speed</th><td>1000 FPM</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><th >Roller Material</th><td>Steel</td></tr><tr><th >Reversing</th><td>Yes</td></tr><tr><th >Roller Length</th><td>13 ''</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Durometer</th><td>N/A</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >Roller Wall Thickness</th><td>9 Gauge (.148 inches) ''</td></tr><tr><th >Roller Rating</th><td>CEMA D</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Specific Gravity</th><td>Over 1</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >GreaseChemResistRoller</th><td>Good</td></tr><tr><th >Roller Wall Thickness</th><td>9 Gauge (.148 inches) ''</td></tr><tr><th >Sticky Material Performance</th><td>Good</td></tr><tr><th >Compatible with Vulcanized Splice</th><td>Yes</td></tr><tr><th >Temperature Rating</th><td>- Fahrenheit</td></tr></table>"
"783288","<table class=""description-table""><tr><th >Belt Width</th><td>30-48 ''</td></tr><tr><th >Belt Width</th><td>30-48 ''</td></tr><tr><th >Positioner Width</th><td>34-56 ''</td></tr><tr><th >Belt Width</th><td>30-48 ''</td></tr><tr><th >Roller Type</th><td>Exalon</td></tr><tr><th >Positioner Width</th><td>34-56 ''</td></tr><tr><th >Roller Length</th><td>13 ''</td></tr><tr><th >Belt Speed</th><td>1000 FPM</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><th >Roller Material</th><td>HMWPE</td></tr><tr><th >Reversing</th><td>Yes</td></tr><tr><th >Roller Length</th><td>13 ''</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Durometer</th><td>68-D</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >Roller Wall Thickness</th><td>Minimum 5/8 inches ''</td></tr><tr><th >Roller Rating</th><td>CEMA D</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Specific Gravity</th><td>.9</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >GreaseChemResistRoller</th><td>Excellent</td></tr><tr><th >Roller Wall Thickness</th><td>Minimum 5/8 inches ''</td></tr><tr><th >Sticky Material Performance</th><td>Excellent</td></tr><tr><th >Compatible with Vulcanized Splice</th><td>Yes</td></tr><tr><th >Temperature Rating</th><td>-40-180 Fahrenheit</td></tr></table>"
"783289","<table class=""description-table""><tr><th >Belt Width</th><td>54-72 ''</td></tr><tr><th >Belt Width</th><td>54-72 ''</td></tr><tr><th >Positioner Width</th><td>56-83 ''</td></tr><tr><th >Belt Width</th><td>54-72 ''</td></tr><tr><th >Roller Type</th><td>Exalon</td></tr><tr><th >Positioner Width</th><td>56-83 ''</td></tr><tr><th >Roller Length</th><td>19 ''</td></tr><tr><th >Belt Speed</th><td>1000 FPM</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><th >Roller Material</th><td>HMWPE</td></tr><tr><th >Reversing</th><td>Yes</td></tr><tr><th >Roller Length</th><td>19 ''</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Durometer</th><td>68-D</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >Roller Wall Thickness</th><td>Minimum 5/8 inches ''</td></tr><tr><th >Roller Rating</th><td>CEMA D</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Specific Gravity</th><td>.9</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >GreaseChemResistRoller</th><td>Excellent</td></tr><tr><th >Roller Wall Thickness</th><td>Minimum 5/8 inches ''</td></tr><tr><th >Sticky Material Performance</th><td>Excellent</td></tr><tr><th >Compatible with Vulcanized Splice</th><td>Yes</td></tr><tr><th >Temperature Rating</th><td>-40-180 Fahrenheit</td></tr></table>"
"783290","<table class=""description-table""><tr><th >Belt Width</th><td>72-96 ''</td></tr><tr><th >Belt Width</th><td>72-96 ''</td></tr><tr><th >Positioner Width</th><td>72-120 ''</td></tr><tr><th >Belt Width</th><td>72-96 ''</td></tr><tr><th >Roller Type</th><td>Exalon</td></tr><tr><th >Positioner Width</th><td>72-120 ''</td></tr><tr><th >Roller Length</th><td>21 ''</td></tr><tr><th >Belt Speed</th><td>1000 FPM</td></tr><tr><th >Roller Diameter</th><td>6 ''</td></tr><tr><th >Roller Material</th><td>HMWPE</td></tr><tr><th >Reversing</th><td>Yes</td></tr><tr><th >Roller Length</th><td>21 ''</td></tr><tr><th >Roller Diameter</th><td>6 ''</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Durometer</th><td>68-D</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >Roller Wall Thickness</th><td>Minimum 5/8 inches ''</td></tr><tr><th >Roller Rating</th><td>CEMA E</td></tr><tr><td >Roller Bearings</td><td><spanTapered Roller ''</td></tr><tr><th >Roller Specific Gravity</th><td>.9</td></tr><tr><th >Roller Shaft Diameter</th><td>0.749 ''</td></tr><tr><th >GreaseChemResistRoller</th><td>Excellent</td></tr><tr><th >Roller Wall Thickness</th><td>Minimum 5/8 inches ''</td></tr><tr><th >Sticky Material Performance</th><td>Excellent</td></tr><tr><th >Compatible with Vulcanized Splice</th><td>Yes</td></tr><tr><th >Temperature Rating</th><td>-40-180 Fahrenheit</td></tr></table>"
"783287","<table class=""description-table""><tr><th >Belt Width</th><td>18-24 ''</td></tr><tr><th >Belt Width</th><td>18-24 ''</td></tr><tr><th >Positioner Width</th><td>24-34 ''</td></tr><tr><th >Belt Width</th><td>18-24 ''</td></tr><tr><th >Roller Type</th><td>Exalon</td></tr><tr><th >Positioner Width</th><td>24-34 ''</td></tr><tr><th >Roller Length</th><td>9 ''</td></tr><tr><th >Belt Speed</th><td>1000 FPM</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><th >Roller Material</th><td>HMWPE</td></tr><tr><th >Reversing</th><td>Yes</td></tr><tr><th >Roller Length</th><td>9 ''</td></tr><tr><th >Roller Diameter</th><td>5 ''</td></tr><tr><th >Roller Bearings</th><td>3/4 Tapered Roller ''</td></tr><tr><th >Roller Durometer</th><td>68-D</td></tr><tr><th >Roller Shaft Diameter</th><td>3/4 ''</td></tr><tr><th >Roller Wall Thickness</th><td>Minimum 5/8 inches ''</td></tr><tr><th >Roller Rating</th><td>CEMA D</td></tr><tr><th >Roller Bearings</th><td>3/4 Tapered Roller ''</td></tr><tr><th >Roller Specific Gravity</th><td>.9</td></tr><tr><th >Roller Shaft Diameter</th><td>3/4 ''</td></tr><tr><th >GreaseChemResistRoller</th><td>Excellent</td></tr><tr><th >Roller Wall Thickness</th><td>Minimum 5/8 inches ''</td></tr><tr><th >Sticky Material Performance</th><td>Excellent</td></tr><tr><th >Compatible with Vulcanized Splice</th><td>Yes</td></tr><tr><th >Temperature Rating</th><td>-40-180 Fahrenheit</td></tr></table>"
"783078","<table class=""description-table""><tr><th >Product Family</th><td>Flexco SR Rivets</td></tr><tr><th >Package</th><td>Bucket (1200 Rivets)</td></tr><tr><th >Rivet Style</th><td>Collated with Washer</td></tr><tr><th >Rivet Size</th><td>F</td></tr><tr><th >Rivet Material</th><td>Stainless Steel with Washer</td></tr><tr><th >Description</th><td>Flexco SR Rivets</td></tr><tr><th >Brand</th><td>Flexco</td></tr></table>"
"783075","<table class=""description-table""><tr><th >Product Family</th><td>Flexco SR Rivets</td></tr><tr><th >Package</th><td>Bucket (1200 Rivets)</td></tr><tr><th >Rivet Style</th><td>Collated with Washer</td></tr><tr><th >Rivet Size</th><td>E</td></tr><tr><th >Rivet Material</th><td>Stainless Steel with Washer</td></tr><tr><th >Description</th><td>Flexco SR Rivets</td></tr><tr><th >Brand</th><td>Flexco</td></tr></table>"
"783071","<table class=""description-table""><tr><th >Product Family</th><td>Flexco SR Rivets</td></tr><tr><th >Package</th><td>Bucket (1200 Rivets)</td></tr><tr><th >Rivet Style</th><td>Collated with Washer</td></tr><tr><th >Rivet Size</th><td>C/D</td></tr><tr><th >Rivet Material</th><td>Stainless Steel with Washer</td></tr><tr><th >Description</th><td>Flexco SR Rivets</td></tr><tr><th >Brand</th><td>Flexco</td></tr></table>"
