id,additional_description
5745508,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>1-1/4”</td><td>1-1/4”</td></tr><tr><td>3/4” to 1-1/4”</td><td>3/4” to 1-1/4”</td></tr><tr><td>020”</td><td>015”</td></tr></table>
5745507,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>1-1/4”</td><td>1-1/4”</td></tr><tr><td>3/4” to 1-1/4”</td><td>3/4” to 1-1/4”</td></tr><tr><td>015”</td><td>010”</td></tr></table>
5745506,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>1-1/4”</td><td>1-1/4”</td></tr><tr><td>3/4” to 1-1/4”</td><td>3/4” to 1-1/4”</td></tr><tr><td>010”</td><td>005”</td></tr></table>
5745505,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>1-1/4”</td><td>1-1/4”</td></tr><tr><td>3/4” to 1-1/4”</td><td>3/4” to 1-1/4”</td></tr><tr><td>005”</td><td>004”</td></tr></table>
5745504,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>1-1/4”</td><td>1-1/4”</td></tr><tr><td>3/4” to 1-1/4”</td><td>3/4” to 1-1/4”</td></tr><tr><td>004”</td><td>003”</td></tr></table>
5745503,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>1-1/4”</td><td>1-1/4”</td></tr><tr><td>3/4” to 1-1/4”</td><td>3/4” to 1-1/4”</td></tr><tr><td>003”</td><td>002”</td></tr></table>
5745502,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>1-1/4”</td><td>1-1/4”</td></tr><tr><td>3/4” to 1-1/4”</td><td>3/4” to 1-1/4”</td></tr><tr><td>002”</td><td>001”</td></tr></table>
5745501,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>1-1/4”</td><td>3/4”</td></tr><tr><td>3/4” to 1-1/4”</td><td>1/2” to 3/4”</td></tr><tr><td>001”</td><td>125”</td></tr></table>
5745500,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>125”</td><td>100”</td></tr></table>
5745499,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>100”</td><td>075”</td></tr></table>
5745498,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>075”</td><td>060”</td></tr></table>
5745497,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>060”</td><td>050”</td></tr></table>
5745496,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>050”</td><td>030”</td></tr></table>
5745495,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>030”</td><td>025”</td></tr></table>
5745494,<table class='additional_description'><tr><td>Pack of 20 Shims</td><td>Pack of 20 Shims</td></tr><tr><td>3/4”</td><td>3/4”</td></tr><tr><td>1/2” to 3/4”</td><td>1/2” to 3/4”</td></tr><tr><td>025”</td><td>020”</td></tr></table>
