id,additional_description
5745499,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>075”</td></tr></table>"
5745498,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>060”</td></tr></table>"
5745497,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>050”</td></tr></table>"
5745496,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>030”</td></tr></table>"
5745495,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>025”</td></tr></table>"
5745494,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>020”</td></tr></table>"
5745493,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>015”</td></tr></table>"
5745492,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>010”</td></tr></table>"
5745491,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>005”</td></tr></table>"
5745490,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>004”</td></tr></table>"
5745489,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>003”</td></tr></table>"
5745488,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>002”</td></tr></table>"
5745487,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>3/4”</td></tr><tr><th>Rec. Bolt Size</th><td>1/2” to 3/4”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>001”</td></tr></table>"
5745486,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>125 ”</td></tr></table>"
5745485,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>100”</td></tr></table>"
5745484,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>075”</td></tr></table>"
5745483,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>060”</td></tr></table>"
5745482,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>050”</td></tr></table>"
5745481,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>030”</td></tr></table>"
5745480,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>025”</td></tr></table>"
5745479,"<table class=""description-table""><tr><th>Sold In</th><td>Pack of 20 Shims</td></tr><tr><th>Slot Width is Slightly Larger Than</th><td>5/8”</td></tr><tr><th>Rec. Bolt Size</th><td>1/4” to 5/8”</td></tr><tr><th>THICKNESS MILS = thousands of an inch</th><td>020”</td></tr></table>"
