"ID","ADDITIONAL_DESCRIPTION"
"2927859","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991210</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>13.34 LBS</td></tr></table>"
"2927860","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991228</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>18.19 LBS</td></tr></table>"
"2927861","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991236</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>19.07 LBS</td></tr></table>"
"2927862","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991244</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>24.74 LBS</td></tr></table>"
"2927863","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991252</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>26.90 LBS</td></tr></table>"
"2927864","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991260</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>29.11 LBS</td></tr></table>"
"2927865","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991279</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>42.34 LBS</td></tr></table>"
"2927866","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991287</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>45.20 LBS</td></tr></table>"
"2927867","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991295</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>65.27 LBS</td></tr></table>"
"2927868","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991309</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>68.58 LBS</td></tr></table>"
"2927869","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991317</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>93.05 LBS</td></tr></table>"
"2927870","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991325</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>97.02 LBS</td></tr></table>"
"2927871","<p>Specifications</p><table class=""description-table""><tr><th>IDENTITY NUMBER</th><td>991333</td></tr><tr><th>TYPE</th><td>LOCKING ASSEMBLY</td></tr><tr><th>WEIGHT</th><td>101.4 LBS</td></tr></table>"
