id,additional_description
2880953,"<h5>Features</h5><ul><li>Modern half-frame design.</li> <li>Sleek and wide dual-injected temples.</li> <li>Includes a neoprene storage case.</li> <li>Packaged in a free standing clamshell for counter top or pegboard display.</li> <li>Each clamshell includes a neoprene storage case.</li> <li>Packaged 6 clamshells per box. 60 per case.</li> <li>May be purchased individually.</li> <li>Meets Cert. Mod. - CSA Z94.1-2005</li></ul> <h5>Specifications</h5><ul><li>General Specifications: Bridge: 16mm</li><li>Closest Point Between Lens: 17mm</li><li>Closest Point Between Temple Tips: 90+5mm</li><li>Lens Base: 8 Curve</li><li>Lens Thickness: 1.7mm</li><li>Overall Length (Lens-Tip): 135mm</li><li>Overall Width (Hinge-Hinge): 135+2mm</li><li>Weight: 29.3g</li><li>Lens size vertical: 43mm</li><li>Lens size diagonal: 72mm</li><li>Packaging: Clamshell: 1pc</li><li>Inner Box: 6 pcs</li><li>Case: 60 pcs</li></ul> <h5>Lens Technology</h5><table class=""description-table""><p> Clear Lens: General purposes for indoor applications that require impact protection.</p><tbody><tr><td> Visible Light Transmitted 380-780nm</td><td>96%</td></tr><tr><td> UVA, UVB Blocked 200-380nm</td><td>100%</td></tr><tr><td> Blue Light Blocked 400-700nm</td><td>9%</td></tr><tr><td> IR Blocked 780-2000nm</td><td>18%</td></tr></tbody></table>"
2880950,"<h5>Features</h5><ul><li>Modern half-frame design.</li> <li>Sleek and wide dual-injected temples.</li> <li>Includes a neoprene storage case.</li> <li>Packaged in a free standing clamshell for counter top or pegboard display.</li> <li>Each clamshell includes a neoprene storage case.</li> <li>Packaged 6 clamshells per box. 60 per case.</li> <li>May be purchased individually.</li></ul> <h5>Specifications</h5><table class=""description-table""><tbody><tr><th>Bridge</th><td>16mm</td></tr><tr><th>Closest Point Between Lens</th><td>17mm</td></tr><tr><th>Closest Point Between Temple Tips</th><td>90+5mm</td></tr><tr><th>Lens Base</th><td>8</td></tr><tr><th>Curve Lens Thickness</th><td>1.7mm</td></tr><tr><th>Overall Length (Lens-Tip)</th><td>135mm</td></tr><tr><th>Overall Width (Hinge-Hinge)</th><td>135+2mm</td></tr><tr><th>Weight</th><td>29.3g</td></tr><tr><th>Lens size vertical</th><td>43mm</td></tr><tr><th>Lens size diagonal</th><td>72mm</td></tr><tr><th>Clamshell</th><td>1pc</td></tr></table><h5>Lens Technology</h5><p>Clear Lens: General purposes for indoor applications that require impact protection.</p><table class=""description-table""><tbody><tr><td> Visible Light Transmitted 380-780nm</td><td>96%</td></tr><tr><td> UVA, UVB Blocked 200-380nm</td><td>100%</td></tr><tr><td> Blue Light Blocked 400-700nm</td><td>9%</td></tr><tr><td> IR Blocked 780-2000nm</td><td>18%</td></tr></tbody></table>"
2880952,"<h5>Features</h5><ul><li>Modern half-frame design.</li> <li>Sleek and wide dual-injected temples.</li> <li>Includes a neoprene storage case.</li> <li>Packaged in a free standing clamshell for counter top or pegboard display.</li> <li>Each clamshell includes a neoprene storage case.</li> <li>Packaged 6 clamshells per box. 60 per case.</li> <li>May be purchased individually.</li></ul> <h5>Specifications</h5><ul><li>General Specifications: Bridge: 16mm</li><li>Closest Point Between Lens: 17mm</li><li>Closest Point Between Temple Tips: 90+5mm</li><li>Lens Base: 8 Curve</li><li>Lens Thickness: 1.7mm</li><li>Overall Length (Lens-Tip): 135mm</li><li>Overall Width (Hinge-Hinge): 135+2mm</li><li>Weight: 29.3g</li><li>Lens size vertical: 43mm</li><li>Lens size diagonal: 72mm</li><li>Packaging: Clamshell: 1pc</li><li>Inner Box: 6 pcs</li><li>Case: 60 pcs</li></ul> <h5>Lens Technology</h5><table class=""description-table""><p> Gray Lens: Commonly used in outdoor applications. Offers protection from excessive glare.</p><tbody><tr><td> Visible Light Transmitted 380-780nm</td><td>23%</td></tr><tr><td> UVA, UVB Blocked 200-380nm</td><td>100%</td></tr><tr><td> Blue Light Blocked 400-700nm</td><td>74%</td></tr><tr><td> IR Blocked 780-2000nm</td><td>48%</td></tr></tbody></table>"
2881033,"<h5>Features</h5><ul><li>Convenient, single use towelette system</li> <li>Ideal for most eyeglasses, sunglasses, sport goggles and industrial safety eyewear</li> <li>Prevents lens fogging for hours</li> <li>Goes on clear, stays clear</li> <li>Flexible packaging — inexpensive to try and re-purchase </li></ul>"
2880955,"<h5>Features</h5><ul><li>Modern half-frame design.</li> <li>Sleek and wide dual-injected temples.</li> <li>Includes a neoprene storage case.</li> <li>Packaged in a free standing clamshell for counter top or pegboard display.</li> <li>Each clamshell includes a neoprene storage case.</li> <li>Packaged 6 clamshells per box. 60 per case.</li> <li>May be purchased individually.</li> <li>Meets Cert. Mod. - CSA Z94.1-2005</li></ul> <h5>Specifications</h5><ul><li>Bridge: 16mm</li><li>Closest Point Between Lens: 17mm</li><li>Closest Point Between Temple Tips: 90+5mm</li><li>Lens Base: 8 Curve</li><li>Lens Thickness: 1.7mm</li><li>Overall Length (Lens-Tip): 135mm</li><li>Overall Width (Hinge-Hinge): 135+2mm</li><li>Weight: 29.3g</li><li>Lens size vertical: 43mm</li><li>Lens size diagonal: 72mm</li><li>Packaging:</li><li>Clamshell: 1pc</li><li>Inner Box: 6 pcs</li><li>Case: 60 pcs</li></ul> <h5>Lens Technology</h5><p> Gray Lens: Commonly used in outdoor applications. Offers protection from excessive glare.</p><table class=""description-table""><tbody><tr><td> Visible Light Transmitted 380-780nm</td><td>23%</td></tr><tr><td> UVA, UVB Blocked 200-380nm</td><td>100%</td></tr><tr><td> Blue Light Blocked 400-700nm</td><td>74%</td></tr><tr><td> IR Blocked 780-2000nm</td><td>48%</td></tr></tbody></table>"
5054581,"<h5>Features</h5><ul><li>ABS material — Strong, yet ultra-light for seemingly weightless protection</li> <li>Ratchet suspension is easy to adjust and allows the wearer to modify the fit while wearing hard hat</li> <li>Soft brow pad is replaceable</li> <li>Replaceable suspensions and headbands also available</li> <li>Custom imprinting available on hard hats</li> <li>4-point suspensions can be converted to a 6-point suspension with the HP6PTSUS</li> <li>Meets ANSI Z89.1-2014, Cert. Mod. - CAN/CSA Z94.1-15, Type 1, Class E, G, and C</li></ul> <h5>Specifications</h5><table class=""description-table""><tr><th>General Dimensions</th><td>31 cm x 27 cm x 15.2 cm</td></tr><tr><th>Shell Thickness</th><td>1.7 mm - 4 mm</td></tr><tr><th>Weight</th><td>376 gm</td></tr><tr><th>Polybag</th><td>1pc</td></tr><tr><th>Case</th><td>12 pcs </td></tr></table>"
