ID,ADDITIONAL_DESCRIPTION
1492880,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>2-1/2""</td></tr><tr><th>Type</th><td>Expanding</td></tr><tr><th>A</th><td>2-37/64""</td></tr><tr><th>B</th><td>9-1/4""</td></tr><tr><th>C</th><td>3-1/4""</td></tr><tr><th>D</th><td>7-1/4""</td></tr><tr><th>E</th><td>1-3/4""</td></tr><tr><th>F</th><td>1/2""</td></tr><tr><th>G</th><td>15/16""</td></tr><tr><th>H</th><td>1-3/4""</td></tr><tr><th>J</th><td>5-11/16""</td></tr><tr><th>M</th><td>2-3/4""</td></tr></table>"
1492879,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>2-7/16""</td></tr><tr><th>Type</th><td>Expanding</td></tr><tr><th>A</th><td>2-37/64""</td></tr><tr><th>B</th><td>9-1/4""</td></tr><tr><th>C</th><td>3-1/4""</td></tr><tr><th>D</th><td>7-1/4""</td></tr><tr><th>E</th><td>1-3/4""</td></tr><tr><th>F</th><td>1/2""</td></tr><tr><th>G</th><td>15/16""</td></tr><tr><th>H</th><td>1-3/4""</td></tr><tr><th>J</th><td>5-11/16""</td></tr><tr><th>M</th><td>2-3/4""</td></tr></table>"
1492878,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>4""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>3-9/64""</td></tr><tr><th>B</th><td>10-7/8""</td></tr><tr><th>C</th><td>3-9/16""</td></tr><tr><th>D</th><td>9-3/8""</td></tr><tr><th>E</th><td>1-1/2""</td></tr><tr><th>F</th><td>3/4""</td></tr><tr><th>G</th><td>1-7/16""</td></tr><tr><th>H</th><td>1-1/16""</td></tr><tr><th>K</th><td>8-1/8""</td></tr><tr><th>M</th><td>6-5/8""</td></tr></table>"
1492877,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>3-15/16""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>3-9/64""</td></tr><tr><th>B</th><td>10-7/8""</td></tr><tr><th>C</th><td>3-9/16""</td></tr><tr><th>D</th><td>9-3/8""</td></tr><tr><th>E</th><td>1-1/2""</td></tr><tr><th>F</th><td>3/4""</td></tr><tr><th>G</th><td>1-7/16""</td></tr><tr><th>H</th><td>1-1/16""</td></tr><tr><th>K</th><td>8-1/8""</td></tr><tr><th>M</th><td>6-5/8""</td></tr></table>"
1492876,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>3-1/2""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>3-9/64""</td></tr><tr><th>B</th><td>10-1/4""</td></tr><tr><th>C</th><td>3-1/4""</td></tr><tr><th>D</th><td>8-5/8""</td></tr><tr><th>E</th><td>1-1/4""</td></tr><tr><th>F</th><td>3/4""</td></tr><tr><th>G</th><td>1-1/2""</td></tr><tr><th>H</th><td>15/16""</td></tr><tr><th>K</th><td>7-3/8""</td></tr><tr><th>M</th><td>6-3/32""</td></tr></table>"
1492875,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>3-7/16""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>3-9/64""</td></tr><tr><th>B</th><td>10-1/4""</td></tr><tr><th>C</th><td>3-1/4""</td></tr><tr><th>D</th><td>8-5/8""</td></tr><tr><th>E</th><td>1-1/4""</td></tr><tr><th>F</th><td>3/4""</td></tr><tr><th>G</th><td>1-1/2""</td></tr><tr><th>H</th><td>15/16""</td></tr><tr><th>K</th><td>7-3/8""</td></tr><tr><th>M</th><td>6-3/32""</td></tr></table>"
1492874,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>3""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-37/64""</td></tr><tr><th>B</th><td>8-3/4""</td></tr><tr><th>C</th><td>2-13/16""</td></tr><tr><th>D</th><td>7-1/2""</td></tr><tr><th>E</th><td>1-1/4""</td></tr><tr><th>F</th><td>5/8""</td></tr><tr><th>G</th><td>1""</td></tr><tr><th>H</th><td>3/4""</td></tr><tr><th>K</th><td>6-3/8""</td></tr><tr><th>M</th><td>5-19/64""</td></tr></table>"
1492873,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>2-15/16""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-37/64""</td></tr><tr><th>B</th><td>8-3/4""</td></tr><tr><th>C</th><td>2-13/16""</td></tr><tr><th>D</th><td>7-1/2""</td></tr><tr><th>E</th><td>1-1/4""</td></tr><tr><th>F</th><td>5/8""</td></tr><tr><th>G</th><td>1""</td></tr><tr><th>H</th><td>3/4""</td></tr><tr><th>K</th><td>6-3/8""</td></tr><tr><th>M</th><td>5-19/64""</td></tr></table>"
1492872,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>2-3/4""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-37/64""</td></tr><tr><th>B</th><td>8-3/4""</td></tr><tr><th>C</th><td>2-13/16""</td></tr><tr><th>D</th><td>7-1/2""</td></tr><tr><th>E</th><td>1-1/4""</td></tr><tr><th>F</th><td>5/8""</td></tr><tr><th>G</th><td>1""</td></tr><tr><th>H</th><td>3/4""</td></tr><tr><th>K</th><td>6-3/8""</td></tr><tr><th>M</th><td>5-19/64""</td></tr></table>"
1492871,"<h5>Specifications</h5><table class=""description-table""><tr><th>Shaft Size</th><td>2-11/16""</td></tr><tr><th>Type</th><td>Non-Expansion</td></tr><tr><th>A</th><td>2-37/64""</td></tr><tr><th>B</th><td>8-3/4""</td></tr><tr><th>C</th><td>2-13/16""</td></tr><tr><th>D</th><td>7-1/2""</td></tr><tr><th>E</th><td>1-1/4""</td></tr><tr><th>F</th><td>5/8""</td></tr><tr><th>G</th><td>1""</td></tr><tr><th>H</th><td>3/4""</td></tr><tr><th>K</th><td>6-3/8""</td></tr><tr><th>M</th><td>5-19/64""</td></tr></table>"
