"ID","ATTRIBUTES"
1319609,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:180TC"
1319610,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:180TC"
1319611,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:180TC"
1319612,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:180TC"
1319613,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:180TC"
1319614,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:180TC"
1319615,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:180TC"
1319616,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:180TC"
1319617,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:180TC"
1319618,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:180TC"
1319619,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:180TC"
1319620,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:180TC"
1319621,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:180TC"
1319622,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:180TC"
1319623,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:180TC"
1319624,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:180TC"
1319625,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:180TC"
1319626,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:180TC"
1319627,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1319628,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1319629,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1319630,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1319631,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1319632,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1319633,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1319634,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1319635,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1319636,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1319637,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1319638,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1319639,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1319640,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1319641,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1319642,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1319643,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1319644,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1319645,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1319646,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1319647,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1319648,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1319649,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1319650,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1319651,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1319652,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1319653,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1319654,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1319655,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1319656,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1319657,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1319658,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1319659,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1319660,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1319661,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1319662,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:140TC"
1319663,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:140TC"
1319664,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:140TC"
1319665,"Output HP:2.439|Output RPM:116.7|Ratio:15 to 1|Reducer Type:Single|Size:140TC"
1319666,"Output HP:1.972|Output RPM:87.5|Ratio:20 to 1|Reducer Type:Single|Size:140TC"
1319667,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:140TC"
1319668,"Output HP:1.317|Output RPM:58.3|Ratio:30 to 1|Reducer Type:Single|Size:140TC"
1319669,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:140TC"
1319670,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:140TC"
1319671,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:140TC"
1319672,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:140TC"
1319673,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:140TC"
1319674,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:140TC"
1319676,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:140TC"
1319677,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:140TC"
1319678,"Output HP:1.972|Output RPM:87.5|Ratio:20 to 1|Reducer Type:Single|Size:140TC"
1319679,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:140TC"
1319680,"Output HP:1.317|Output RPM:58.3|Ratio:30 to 1|Reducer Type:Single|Size:140TC"
1319681,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:140TC"
1319682,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:140TC"
1319683,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:140TC"
1319684,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:140TC"
1319685,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:140TC"
1319686,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:140TC"
1319687,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:140TC"
1319688,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:140TC"
1319689,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:140TC"
1319690,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:140TC"
1319691,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:140TC"
1319692,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:140TC"
1319693,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:140TC"
1319694,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:140TC"
1319695,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:140TC"
1319696,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:140TC"
1319697,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:140TC"
1319698,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:180TC"
1319699,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:180TC"
1319700,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:180TC"
1319701,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:180TC"
1319702,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:180TC"
1319703,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:180TC"
1319704,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:180TC"
1319705,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:180TC"
1319706,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:180TC"
1319707,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:180TC"
1319708,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:180TC"
1319709,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:180TC"
1319710,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:180TC"
1319711,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:180TC"
1319712,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:180TC"
1319713,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:180TC"
1319714,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:180TC"
1319715,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:180TC"
1319716,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:180TC"
1319717,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:180TC"
1319718,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:180TC"
1319719,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:180TC"
1319720,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:180TC"
1319721,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:180TC"
1319722,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:180TC"
1319723,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:180TC"
1319724,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:180TC"
1319725,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:180TC"
1319726,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:180TC"
1319727,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:180TC"
1319728,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:180TC"
1319729,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:180TC"
1319730,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:180TC"
1319731,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:180TC"
1319732,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:180TC"
1319733,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:180TC"
1319734,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:210TC"
1319735,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:210TC"
1319736,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:210TC"
1319737,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:210TC"
1319738,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:210TC"
1319739,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:210TC"
1319740,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:210TC"
1319741,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:210TC"
1319742,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:210TC"
1319743,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:210TC"
1319744,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:210TC"
1319745,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:210TC"
1319746,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:210TC"
1319747,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:210TC"
1319748,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:210TC"
1319749,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:210TC"
1319750,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:210TC"
1319751,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:210TC"
1319752,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:210TC"
1319753,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:210TC"
1319754,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:210TC"
1319755,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:210TC"
1319756,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:210TC"
1319757,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:210TC"
1319758,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:210TC"
1319759,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:210TC"
1319760,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:210TC"
1319761,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:210TC"
1319762,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:210TC"
1319763,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:210TC"
1319764,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:210TC"
1319765,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:210TC"
1319766,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:210TC"
1319767,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:210TC"
1319768,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:210TC"
1319769,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:210TC"
1319770,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single"
1319771,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single"
1319772,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single"
1319773,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single"
1319774,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single"
1319775,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single"
1319776,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single"
1319777,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single"
1319778,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single"
1319779,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single"
1319780,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single"
1319781,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single"
1319782,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single"
1319783,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single"
1319784,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single"
1319785,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single"
1319786,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single"
1319787,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single"
1319788,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single"
1319789,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single"
1319790,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single"
1319791,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single"
1319792,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single"
1319793,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single"
1319794,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single"
1319796,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single"
1319797,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single"
1319798,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single"
1319799,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single"
1319800,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single"
1319801,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single"
1319802,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single"
1319803,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single"
1319804,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single"
1319805,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single"
1319806,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single"
1319807,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single"
1319808,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single"
1319809,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single"
1319810,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single"
1319811,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single"
1319812,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single"
1319813,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single"
1319814,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single"
1319815,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single"
1319816,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single"
1319817,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single"
1319818,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single"
1319819,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single"
1319820,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single"
1319821,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single"
1319822,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single"
1319823,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single"
1319824,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single"
1319825,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single"
1319826,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single"
1319827,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single"
1319828,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single"
1319829,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single"
1319830,"Output HP:0.18|Output RPM:17.5|Ratio:100 to 1|Reducer Type:Single"
1319831,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1319832,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1319833,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1319834,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1319835,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:56C"
1319836,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1319837,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1319838,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1319839,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1319840,"Output HP:3.685|Output RPM:233.3|Ratio:7.5 to 1|Reducer Type:Single|Size:56C"
1319841,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1319842,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1319843,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1319844,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1319845,"Output HP:3.253|Output RPM:175|Ratio:10 to 1|Reducer Type:Single|Size:56C"
1319846,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1319847,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1319848,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1319849,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1319850,"Output HP:2.439|Output RPM:116|Ratio:15 to 1|Reducer Type:Single|Size:56C"
1319851,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1319852,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1319853,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1319854,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1319855,"Output HP:1.972|Output RPM:87|Ratio:20 to 1|Reducer Type:Single|Size:56C"
1319857,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1319858,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1319859,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1319860,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1319861,"Output HP:1.615|Output RPM:70|Ratio:25 to 1|Reducer Type:Single|Size:56C"
1319862,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1319863,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1319864,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1319865,"Output HP:1.317|Output RPM:58|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1319866,"Output HP:1.317|Output RPM:58.3|Ratio:30 to 1|Reducer Type:Single|Size:56C"
1319867,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1319868,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1319869,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1319870,"Output HP:0.994|Output RPM:43|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1319871,"Output HP:0.994|Output RPM:43.8|Ratio:40 to 1|Reducer Type:Single|Size:56C"
1319872,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1319873,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1319874,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1319875,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1319876,"Output HP:0.795|Output RPM:35|Ratio:50 to 1|Reducer Type:Single|Size:56C"
1319877,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1319878,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1319879,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1319880,"Output HP:0.656|Output RPM:29|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1319881,"Output HP:0.656|Output RPM:29.2|Ratio:60 to 1|Reducer Type:Single|Size:56C"
1319882,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1319883,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1319884,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1319885,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1319886,"Output HP:0.288|Output RPM:21.9|Ratio:80 to 1|Reducer Type:Single|Size:56C"
1319887,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1319888,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1319889,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1319890,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1319891,"Output HP:0.18|Output RPM:17|Ratio:100 to 1|Reducer Type:Single|Size:56C"
1319892,"Output HP:4.985|Output RPM:350|Ratio:5 to 1|Reducer Type:Single|Size:140TC"
