ID,ATTRIBUTES
756716,"Product Size:ES10-R|Coupling Type:Elastomeric|Maximum RPM:6,600"
756720,"Product Size:ES30MJ|Coupling Type:Elastomeric|Maximum RPM:4,200"
756723,"Product Size:ES40|Coupling Type:Elastomeric|Maximum RPM:3,600"
756725,"Product Size:ES40MJ|Coupling Type:Elastomeric|Maximum RPM:3,600"
756728,"Product Size:ES50|Coupling Type:Elastomeric|Maximum RPM:3,100"
756730,"Product Size:ES60|Coupling Type:Elastomeric|Maximum RPM:2,800"
756733,"Product Size:ES80|Coupling Type:Elastomeric|Maximum RPM:1,800"
756734,"Product Size:ES80M|Coupling Type:Elastomeric|Maximum RPM:1,800"
756736,"Product Size:E/ES40-R|Coupling Type:Elastomeric|Maximum RPM:5,500"
756753,Product Size:30M|Coupling Type:Elastomeric
756768,Product Size:20M|Coupling Type:Elastomeric
756920,Product Size:4|Coupling Type:Elastomeric
756921,Product Size:5M|Coupling Type:Elastomeric
842567,"Product Size:E2J|Coupling Type:Elastomeric|Maximum RPM:6,600"
842568,"Product Size:E3J|Coupling Type:Elastomeric|Maximum RPM:6,600"
842569,"Product Size:E4J|Coupling Type:Elastomeric|Maximum RPM:6,600"
842570,"Product Size:E5J|Coupling Type:Elastomeric|Maximum RPM:6,600"
842571,"Product Size:E10J|Coupling Type:Elastomeric|Maximum RPM:6,600"
842572,"Product Size:E20JHSU|Coupling Type:Elastomeric|Maximum RPM:6,600"
842573,"Product Size:E30J|Coupling Type:Elastomeric|Maximum RPM:5,800"
842574,"Product Size:E40J|Coupling Type:Elastomeric|Maximum RPM:5,500"
842575,"Product Size:E50J|Coupling Type:Elastomeric|Maximum RPM:4,200"
842576,"Product Size:E60J|Coupling Type:Elastomeric|Maximum RPM:3,800"
842577,"Product Size:E70J|Coupling Type:Elastomeric|Maximum RPM:3,600"
842579,"Product Size:E80J|Coupling Type:Elastomeric|Maximum RPM:2,000"
842580,"Product Size:E80MJ|Coupling Type:Elastomeric|Maximum RPM:2,000"
842582,"Product Size:E100J|Coupling Type:Elastomeric|Maximum RPM:1,900"
842583,"Product Size:E100MJ|Coupling Type:Elastomeric|Maximum RPM:1,900"
842584,"Product Size:E120J|Coupling Type:Elastomeric|Maximum RPM:1,800"
842586,"Product Size:E140J|Coupling Type:Elastomeric|Maximum RPM:1,500"
842587,"Product Size:ES2J-R|Coupling Type:Elastomeric|Maximum RPM:6,600"
842589,"Product Size:ES3J-R|Coupling Type:Elastomeric|Maximum RPM:6,600"
842590,"Product Size:ES4J-R|Coupling Type:Elastomeric|Maximum RPM:6,600"
842591,"Product Size:ES4-RMJ|Coupling Type:Elastomeric|Maximum RPM:6,600"
842592,"Product Size:ES5J-R|Coupling Type:Elastomeric|Maximum RPM:6,600"
842593,"Product Size:ES10J-R|Coupling Type:Elastomeric|Maximum RPM:6,600"
842594,"Product Size:ES20J|Coupling Type:Elastomeric|Maximum RPM:4,800"
842595,"Product Size:ES30J|Coupling Type:Elastomeric|Maximum RPM:4,200"
