id,attributes
6423206,"Voltage:200-240 V, 230 V|Phase:3|Hp:5|Frame size:4"
6152640,Voltage:14.4 kV|Amperage:30 A
6040645,"Color:Red, Black|Voltage:480 V|Material:Nylon"
5908218,Voltage:20-264 Vac
5828764,Voltage:380/400 V
5828759,Frame size:45 mm|Amperage Rating:20A
5815174,Amperage:400A
2839967,Voltage:20-264 Vac
2070633,Amperage Rating:16A|Frame Size:45 mm
